step,game_name,model_mode,observations,actions,selection_info,joint_actions,payoffs,rewards,infos,terminations,truncations
0,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nYOU ARE: Agent A\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nYOU ARE: Agent B\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
24,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 24/50 (steps remaining: 26)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 24/50 (steps remaining: 26)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 25, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 25, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
25,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 25/50 (steps remaining: 25)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 25/50 (steps remaining: 25)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 26, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 26, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
26,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 26/50 (steps remaining: 24)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 26/50 (steps remaining: 24)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 27, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 27, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
27,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 27/50 (steps remaining: 23)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 27/50 (steps remaining: 23)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Bach""}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 28, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 28, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
28,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +3.0 | Agent B payoff: +2.0\n\nYOU ARE: Agent A\nSTEP: 28/50 (steps remaining: 22)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +2.0 | Agent A payoff: +3.0\n\nYOU ARE: Agent B\nSTEP: 28/50 (steps remaining: 22)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 29, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 29, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
29,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 29/50 (steps remaining: 21)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 29/50 (steps remaining: 21)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Bach""}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 30, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 30, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
30,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +3.0 | Agent B payoff: +2.0\n\nYOU ARE: Agent A\nSTEP: 30/50 (steps remaining: 20)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +2.0 | Agent A payoff: +3.0\n\nYOU ARE: Agent B\nSTEP: 30/50 (steps remaining: 20)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Bach""}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 31, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 31, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
31,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +3.0 | Agent B payoff: +2.0\n\nYOU ARE: Agent A\nSTEP: 31/50 (steps remaining: 19)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +2.0 | Agent A payoff: +3.0\n\nYOU ARE: Agent B\nSTEP: 31/50 (steps remaining: 19)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Bach""}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 32, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 32, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
32,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +3.0 | Agent B payoff: +2.0\n\nYOU ARE: Agent A\nSTEP: 32/50 (steps remaining: 18)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +2.0 | Agent A payoff: +3.0\n\nYOU ARE: Agent B\nSTEP: 32/50 (steps remaining: 18)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 33, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 33, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
33,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 33/50 (steps remaining: 17)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 33/50 (steps remaining: 17)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 34, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 34, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
34,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 34/50 (steps remaining: 16)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 34/50 (steps remaining: 16)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Bach""}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 35, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 35, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
35,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +3.0 | Agent B payoff: +2.0\n\nYOU ARE: Agent A\nSTEP: 35/50 (steps remaining: 15)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +2.0 | Agent A payoff: +3.0\n\nYOU ARE: Agent B\nSTEP: 35/50 (steps remaining: 15)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 36, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 36, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
36,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 36/50 (steps remaining: 14)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 36/50 (steps remaining: 14)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 37, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 37, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
