step,game_name,model_mode,observations,actions,selection_info,joint_actions,payoffs,rewards,infos,terminations,truncations
0,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
26,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent B payoff: +2.0\n\nSTEP: 26/50 (steps remaining: 24)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent A payoff: +2.0\n\nSTEP: 26/50 (steps remaining: 24)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 27, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 27, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
27,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 27/50 (steps remaining: 23)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 27/50 (steps remaining: 23)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 28, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 28, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
28,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 28/50 (steps remaining: 22)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 28/50 (steps remaining: 22)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 29, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 29, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
29,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 29/50 (steps remaining: 21)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 29/50 (steps remaining: 21)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""B""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 30, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 30, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
30,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 30/50 (steps remaining: 20)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: B\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 30/50 (steps remaining: 20)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 31, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 31, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
31,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 31/50 (steps remaining: 19)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 31/50 (steps remaining: 19)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""B""}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 32, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 32, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
32,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent B payoff: +2.0\n\nSTEP: 32/50 (steps remaining: 18)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent A payoff: +2.0\n\nSTEP: 32/50 (steps remaining: 18)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 33, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 33, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
33,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 33/50 (steps remaining: 17)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 33/50 (steps remaining: 17)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""A""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 34, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 34, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
34,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: A\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nSTEP: 34/50 (steps remaining: 16)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: A\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nSTEP: 34/50 (steps remaining: 16)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 35, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 35, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
35,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 35/50 (steps remaining: 15)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 35/50 (steps remaining: 15)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 36, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 36, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
36,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 36/50 (steps remaining: 14)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 36/50 (steps remaining: 14)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 37, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 37, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
37,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 37/50 (steps remaining: 13)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 37/50 (steps remaining: 13)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 38, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 38, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
38,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 38/50 (steps remaining: 12)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 38/50 (steps remaining: 12)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: A."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""A"", ""Agent B"": ""A""}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": 4.0, ""Agent B"": 4.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 39, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 39, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""A"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 4.0, ""Agent B"": 4.0}}}}","[false, false]","[false, false]"
39,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent B payoff: +4.0\n\nSTEP: 39/50 (steps remaining: 11)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +4.0\n\nLAST ROUND RESULT:\n  actions: Agent A: A, Agent B: A\n  your payoff: +4.0 | Agent A payoff: +4.0\n\nSTEP: 39/50 (steps remaining: 11)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: B.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""B""}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": 2.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 40, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 40, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""B""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
40,Rationalizable Coordination,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent B payoff: +2.0\n\nSTEP: 40/50 (steps remaining: 10)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: B, Agent B: B\n  your payoff: +2.0 | Agent A payoff: +2.0\n\nSTEP: 40/50 (steps remaining: 10)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: A.\n  [1] Choose action: B.""}","{""Agent A"": ""Choose action: B."", ""Agent B"": ""Choose action: A.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""B"", ""Agent B"": ""A""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 41, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 41, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""B"", ""Agent B"": ""A""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
